term,lang,count,files,examples
high,en,1,Araki_AfterGhostVisit.eng.mtf,The Ministry has extremely high security around the parts of the internet that l
himla,sv,1,Amanda_PyjamasParty.eng.mtf,Han är så himla gullig
His,en,1,Amanda_PyjamasParty.eng.mtf,"His place is really close by, between the café and the park"
Hittade,sv,1,Araki_CasinoNightIsOver.eng.mtf,Hittade du något där?
hittat,sv,1,Araki_AfterGhostVisit.eng.mtf,Vi har i princip inte hittat några kryphål
HJÄLP,sv,1,_DieOnInternet.eng.mtf,HJÄLP!!!
hjälpen,sv,1,Amanda_TryFindLodge.eng.mtf,"Ja, tack för hjälpen i alla fall"
hjälpte,sv,1,_DetectFactoryBreakIn.eng.mtf,Vem hjälpte dig att ta dig in här?
hmm,sv,1,_OnThePhone.eng.mtf,OK... hmm
hmm,en,1,_OnThePhone.eng.mtf,OK... hmm
hole,en,1,_DetectFactoryBreakIn.eng.mtf,"Shut your pie hole, please"
home,en,1,AskAboutFloppyReader.eng.mtf,But isn't that the kind of thing people have at home?
homework,en,1,_OnThePhone.eng.mtf,I'll go do some homework in my room
honesty,en,1,_OnThePhone.eng.mtf,In all honesty I don't know much about the city
Honey,en,1,_OnThePhone.eng.mtf,"Honey, could you answer the phone?"
Hoppas,sv,1,_CakeParty.eng.mtf,Hoppas du kan sova
horrible,en,1,Araki_YouAreMemberNow.eng.mtf,That sounds horrible
hotellet,sv,1,_DetectFactoryBreakIn.eng.mtf,Han jobbar på hotellet
Hotellet,sv,1,_OnThePhone.eng.mtf,Hotellet du ska bo på heter DEVOTCHKA
Huh,en,1,Amanda_Arrival.eng.mtf,Huh?
Hungrig,sv,1,Araki_AfterGhostVisit.eng.mtf,Hungrig?
Hungry,en,1,Araki_AfterGhostVisit.eng.mtf,Hungry?
hysterical,en,1,_CakeParty.eng.mtf,"She's a tad hysterical, as you can tell"
hysterisk,sv,1,_CakeParty.eng.mtf,Hon har blivit lite hysterisk som du märker
hämta,sv,1,Amanda_PyjamasParty.eng.mtf,Vänta här så ska jag hämta
härifrån,sv,1,Albert_Ghosts.eng.mtf,Vad är det vi ser härifrån?
Håll,sv,1,_DetectFactoryBreakIn.eng.mtf,"Håll klaffen, tack"
håller,sv,1,_DetectFactoryBreakIn.eng.mtf,Vänta nu... vad håller ni på med?!!!
hög,sv,1,Araki_AfterGhostVisit.eng.mtf,Ministeriet har extremt hög säkerhet kring de delar av internet som leder in i d
höll,sv,1,Araki_CasinoNightIsOver.eng.mtf,Fast han höll sig rätt lugn igår ändå
höra,sv,1,_OnThePhone.eng.mtf,Sebastian vill bara höra vad hans far har uträttat idag
hörn,sv,1,Amanda_PyjamasParty.eng.mtf,Man går in där bakom ett hörn
hörrni,sv,1,_OnThePhone.eng.mtf,Nej nu ska jag kolla på TV hörrni
ibland,sv,1,Araki_AfterGhostVisit.eng.mtf,Yulian säger att han ibland inte kunnat ta sig ut ur internet
If,en,1,Araki_AfterGhostVisit.eng.mtf,If you think he's important in some way?
igenom,sv,1,_CakeParty.eng.mtf,"Vi har gått igenom det här tusen gånger nu, du vet lika väl som jag hur farligt "
igång,sv,1,_OnThePhone.eng.mtf,Han kommer att kunna visa dig runt och hjälpa dig att komma igång med jobbet
igår,sv,1,Araki_CasinoNightIsOver.eng.mtf,Fast han höll sig rätt lugn igår ändå
ihop,sv,1,Amanda_TryFindLodge.eng.mtf,Jag tror du måste blanda ihop henne med någon annan
ikväll,sv,1,_OnThePhone.eng.mtf,"Alltså, jag har ett antal fler samtal som jag måste ta här ikväll"
immediately,en,1,_InExperimentHall.eng.mtf,"Sir, you need to sit down immediately"
Imorgon,sv,1,_OnThePhone.eng.mtf,Imorgon!
improve,en,1,Araki_YouAreMemberNow.eng.mtf,Try to improve your surroundings
included,en,1,_OnThePhone.eng.mtf,"Well... breakfast included, probably. You'll have to sort out the rest yourself"
Including,en,1,_OnThePhone.eng.mtf,Including a stay at a local hotel
inför,sv,1,Araki_GamblingTonight.eng.mtf,Har du några tips inför kvällens uppdrag?
inga,sv,1,_OnThePhone.eng.mtf,Ja... som du vet så du har ju inga direkta meriter
Ingen,sv,1,_DetectFactoryBreakIn.eng.mtf,Ingen
Ingår,sv,1,_OnThePhone.eng.mtf,Ingår mat?
intagningsprovet,sv,1,Araki_HackerTrial1.eng.mtf,"Skulle du kunna hjälpa mig lite, jag har problem med intagningsprovet..?"
INTE,sv,1,Amanda_CanSellSoda.eng.mtf,Jag vill INTE ha något sa jag ju precis!
Internet,sv,1,Araki_CasinoNightIsOver.eng.mtf,Internet?
Internet,en,1,Araki_CasinoNightIsOver.eng.mtf,Internet?
involve,en,1,_DetectFactoryBreakIn.eng.mtf,There's no reason for either of us to involve the police
island,en,1,_OnThePhone.eng.mtf,"Yes, Dorisburg is on an island, I believe"
IT,en,1,Albert_Ghosts.eng.mtf,"PLEASE, DO IT!"
It'll,en,1,_OnThePhone.eng.mtf,"It'll be departing early tomorrow morning from the harbor, don't be late!"
Jadå,sv,1,AskAboutFloppyReader.eng.mtf,Jadå
Jeez,sv,1,Araki_GamblingTonight.eng.mtf,Jeez!
Jeez,en,1,Araki_GamblingTonight.eng.mtf,Jeez!
Jepp,sv,1,Araki_GamblingTonight.eng.mtf,Jepp
jo,sv,1,AskAboutFloppyReader.eng.mtf,"Eller jo, vi har väl kanske någon i källaren"
jobbade,sv,1,Araki_AfterGhostVisit.eng.mtf,Kände du Albert som jobbade här förut?
jobbig,sv,1,Albert_Ghosts.eng.mtf,Han den nye är mest jobbig
jättenära,sv,1,Amanda_PyjamasParty.eng.mtf,"Han bor ju jättenära, mellan caféet och parken"
jätteofta,sv,1,Amanda_PyjamasParty.eng.mtf,"Ja ja, vi är där jätteofta"
Jättesnart,sv,1,_OnThePhone.eng.mtf,"Jättesnart, jag måste åka båt imorgon bitti"
jättetrevligt,sv,1,_OnThePhone.eng.mtf,Det är säkert jättetrevligt tror jag
jävel,sv,1,Araki_YouAreMemberNow.eng.mtf,Någon jävel som skrivit ett system helt utan funktioner
jävlarna,sv,1,Araki_AfterGhostVisit.eng.mtf,Det är ju jävlarna på ministeriet som ställt till med allt det här
Jörgen,sv,1,_DetectFactoryBreakIn.eng.mtf,"Jörgen, du får ta hand om att släpa ut honom"
kanon,sv,1,Araki_CasinoNightIsOver.eng.mtf,Det gick kanon!
Kanske,sv,1,Amanda_TryFindLodge.eng.mtf,Kanske konstig fråga men känner du en person vid namn Pixie?
karln,sv,1,_DetectFactoryBreakIn.eng.mtf,Men jag har aldrig träffat karln!
keeping,en,1,Araki_AfterGhostVisit.eng.mtf,A big part of my job is keeping us hidden from the Ministry
kept,en,1,Araki_CasinoNightIsOver.eng.mtf,But he kept pretty calm yesterday
kille,sv,1,_VisionaryDream.eng.mtf,Du är en speciell kille
klaffen,sv,1,_DetectFactoryBreakIn.eng.mtf,"Håll klaffen, tack"
klarade,sv,1,_DetectFactoryBreakIn.eng.mtf,"Nej, jag klarade mig alldeles själv"
klart,sv,1,_OnThePhone.eng.mtf,"Vänta, jag ska bara kolla klart här"
Kleislipilar,sv,1,Araki_AfterGhostVisit.eng.mtf,"Kleislipilar, om det säger dig något?"
klick,sv,1,_OnThePhone.eng.mtf,*klick*
klocka,sv,1,_DetectFactoryBreakIn.eng.mtf,Det ringer ingen klocka
knife,en,1,_OnThePhone.eng.mtf,"Dad, pass me the cake knife please"
knock,en,1,_DetectFactoryBreakIn.eng.mtf,Should I knock him out?
knocka,sv,1,_DetectFactoryBreakIn.eng.mtf,Ska jag knocka honom då?
kollar,sv,1,_OnThePhone.eng.mtf,Vad kollar du på?
Kom,sv,1,Albert_Ghosts.eng.mtf,Kom
kompis,sv,1,Amanda_TryFindLodge.eng.mtf,Min kompis Emma känner henne bättre
komposition,sv,1,Araki_AfterGhostVisit.eng.mtf,Läste en grym bok om funktionell komposition i går när jag skulle sova
konstig,sv,1,Amanda_TryFindLodge.eng.mtf,Kanske konstig fråga men känner du en person vid namn Pixie?
kontor,sv,1,Araki_AfterGhostVisit.eng.mtf,"Japp, han är på sitt kontor"
kontrollera,sv,1,_DetectFactoryBreakIn.eng.mtf,"Visitera honom, kontrollera att han inte har någon modifierare"
koppla,sv,1,Araki_AfterGhostVisit.eng.mtf,Du måste hitta någonting som kan koppla upp sig mot andra saker
kopplingar,sv,1,Araki_AfterGhostVisit.eng.mtf,Med många kopplingar kan du nå många andra platser
kostnaden,sv,1,_OnThePhone.eng.mtf,"Du måste resa en bit, vi står för kostnaden såklart"
kring,sv,1,Araki_AfterGhostVisit.eng.mtf,Ministeriet har extremt hög säkerhet kring de delar av internet som leder in i d
kryphål,sv,1,Araki_AfterGhostVisit.eng.mtf,Vi har i princip inte hittat några kryphål
kumpaner,sv,1,_DetectFactoryBreakIn.eng.mtf,"Några kumpaner, så att säga?"
Kunde,sv,1,Araki_AfterGhostVisit.eng.mtf,"Kunde inte lägga ner den, så jag är lite trött idag"
kunder,sv,1,_OnThePhone.eng.mtf,Och våra kunder!
kunnat,sv,1,Araki_AfterGhostVisit.eng.mtf,Yulian säger att han ibland inte kunnat ta sig ut ur internet
kvällens,sv,1,Araki_GamblingTonight.eng.mtf,Har du några tips inför kvällens uppdrag?
källaren,sv,1,AskAboutFloppyReader.eng.mtf,"Eller jo, vi har väl kanske någon i källaren"
kämpat,sv,1,Araki_AfterGhostVisit.eng.mtf,"Vi har kämpat här i flera år, och nu händer det här"
kände,sv,1,Amanda_CanSellSoda.eng.mtf,Ja jag kände det på mig
Kände,sv,1,Araki_AfterGhostVisit.eng.mtf,Kände du Albert som jobbade här förut?
känns,sv,1,Araki_HackerTrial1.eng.mtf,"Tack så mycket, det känns kul"
köpa,sv,1,Amanda_TryFindLodge.eng.mtf,Vill du köpa en burk läsk?
lack,en,1,_OnThePhone.eng.mtf,Yes... as you probably know you lack any proper qualifications
last,en,1,_DetectFactoryBreakIn.eng.mtf,"Boss, looks like we had some visitors last night"
lawyer,en,1,_DetectFactoryBreakIn.eng.mtf,I wanna talk to my lawyer
lead,en,1,Araki_AfterGhostVisit.eng.mtf,The Ministry has extremely high security around the parts of the internet that l
learning,en,1,Araki_AfterGhostVisit.eng.mtf,"Oh, so you've started learning about that stuff?"
leder,sv,1,Araki_AfterGhostVisit.eng.mtf,Ministeriet har extremt hög säkerhet kring de delar av internet som leder in i d
ledig,sv,1,_OnThePhone.eng.mtf,Men vi har en ledig tjänst som ingen annan har visat intresse för
leka,sv,1,Araki_AfterGhostVisit.eng.mtf,Corruption är inte att leka med
letar,sv,1,Araki_AfterGhostVisit.eng.mtf,Jag letar efter någon som vet något om spöken
life-threatening,en,1,_CakeParty.eng.mtf,You'll be subjected to a life-threatening experiment!!!
ligger,sv,1,_OnThePhone.eng.mtf,"Ja, Dorisburg ligger på en ö tror jag"
lika,sv,1,_CakeParty.eng.mtf,"Vi har gått igenom det här tusen gånger nu, du vet lika väl som jag hur farligt "
Like,en,1,Araki_AfterGhostVisit.eng.mtf,Like ghosts... but square
liksom,sv,1,_DetectFactoryBreakIn.eng.mtf,"Njae alltså, det är ett gäng kompisar liksom"
Lisa,sv,1,_DetectFactoryBreakIn.eng.mtf,Lisa
Lisa,en,1,_DetectFactoryBreakIn.eng.mtf,Lisa
LITE,sv,1,_CakeParty.eng.mtf,"LITE??! Ivan, hur kan du säga så?"
litet,sv,1,_DetectFactoryBreakIn.eng.mtf,"Ja, vi är ett litet gäng"
LITTLE,en,1,_CakeParty.eng.mtf,"A LITTLE??! Ivan, how could you say that?"
lived,en,1,Araki_AfterGhostVisit.eng.mtf,He lived in an apartment up in Burrows
lives,en,1,Amanda_PyjamasParty.eng.mtf,Do you know where Felix lives?
livsfarligt,sv,1,_CakeParty.eng.mtf,Du ska bli utstatt för ett livsfarligt experiment!!!
loads,en,1,Amanda_PyjamasParty.eng.mtf,"Yeah, loads"
lobby,sv,1,_CakeParty.eng.mtf,Möt mig och Petra i Ministeriets lobby imorgon på morgonen så kan vi gå tillsamm
lobby,en,1,_CakeParty.eng.mtf,Meet me and Petra in the Ministry lobby tomorrow morning and we'll go in togethe
local,en,1,_OnThePhone.eng.mtf,Including a stay at a local hotel
locked,en,1,_DetectFactoryBreakIn.eng.mtf,But the gate is locked
lodge,en,1,Araki_GamblingTonight.eng.mtf,"See you tomorrow at the lodge, OK?"
lodgen,sv,1,Araki_GamblingTonight.eng.mtf,"Vi ses imorgon på lodgen, OK?"
long,en,1,Araki_AfterGhostVisit.eng.mtf,I've been affected by that when I stayed on the internet too long
Longson,sv,1,Araki_CasinoNightIsOver.eng.mtf,Det är något riktigt skumt med Longson alltså
Longson,en,1,Araki_CasinoNightIsOver.eng.mtf,"Longson is up to something, let me tell you"
looked,en,1,Araki_AfterGhostVisit.eng.mtf,It looked like a ghost
loopholes,en,1,Araki_AfterGhostVisit.eng.mtf,We haven't found any loopholes basically
lost,en,1,Araki_Arrival.eng.mtf,I'm a little lost
lov,sv,1,Albert_Ghosts.eng.mtf,Vi fick lov att släpa bort honom
love,en,1,_InExperimentHall.eng.mtf,I love you Ivan
Lucky,en,1,Albert_Ghosts.eng.mtf,"Lucky for us, there are so few seats around here"
Lugn,sv,1,_CakeParty.eng.mtf,Lugn lugn. Det är inte så farligt.
Lugna,sv,1,_InExperimentHall.eng.mtf,Lugna er
Lycka,sv,1,Araki_GamblingTonight.eng.mtf,Lycka till där inne då
lycka,sv,1,_CakeParty.eng.mtf,Och lycka till imorgon Ivan!
Läbbigt,sv,1,Araki_AfterGhostVisit.eng.mtf,Läbbigt!
lägenhet,sv,1,Araki_AfterGhostVisit.eng.mtf,Han bodde i en lägenhet uppe i Burrows
lägger,sv,1,_OnThePhone.eng.mtf,Jag går och lägger mig nu
länge,sv,1,Araki_AfterGhostVisit.eng.mtf,Jag har drabbats av det när jag varit ute på internet för länge
längre,sv,1,_CakeParty.eng.mtf,Nej jag klarar inte det här längre
lära,sv,1,Araki_AfterGhostVisit.eng.mtf,"Jaså, du har börjat lära dig om sånt?"
Läste,sv,1,Araki_AfterGhostVisit.eng.mtf,Läste en grym bok om funktionell komposition i går när jag skulle sova
läxor,sv,1,_OnThePhone.eng.mtf,Jag ska gå och göra lite läxor på mitt rum
låst,sv,1,_DetectFactoryBreakIn.eng.mtf,Men grinden är ju låst?
låt,sv,1,_OnThePhone.eng.mtf,"Men låt inte mig stoppa dig, för all del"
låta,sv,1,_DetectFactoryBreakIn.eng.mtf,Jag kommer att låta dig gå
Låter,sv,1,Araki_AfterGhostVisit.eng.mtf,Låter spännande
låtsas,sv,1,Araki_GamblingTonight.eng.mtf,Vi får inte låtsas om att vi känner varandra
Låtsas,sv,1,Araki_GamblingTonight.eng.mtf,Låtsas inte om att du känner mig nu
Lös,sv,1,Araki_YouAreMemberNow.eng.mtf,Lös varje problem som du träffar på
Maaan,en,1,Araki_GamblingTonight.eng.mtf,"Maaan, I wish I could get in there with a modifier, would be sweet as hell"
magnitude,en,1,_OnThePhone.eng.mtf,I'm just trying to help you understand the magnitude of what I achieved today!
main,en,1,Araki_AfterGhostVisit.eng.mtf,Which is the main reason we don't know more about their organization
maken,sv,1,_OnThePhone.eng.mtf,Har ni hört på maken?
makes,en,1,_OnThePhone.eng.mtf,"Sebastian, what makes you say that? Sebastian，"
Man,sv,1,Amanda_PyjamasParty.eng.mtf,Man går in där bakom ett hörn
managed,en,1,Albert_Ghosts.eng.mtf,Zarah managed to drag a sofa in here for us Zarah
mannen,sv,1,_DetectFactoryBreakIn.eng.mtf,Jag träffade just på den här unge mannen här inne
Many,en,1,Araki_YouAreMemberNow.eng.mtf,Many nasty bugs today
massor,sv,1,Amanda_PyjamasParty.eng.mtf,"Ja, massor"
maten,sv,1,_OnThePhone.eng.mtf,Tack för maten
matter,en,1,_OnThePhone.eng.mtf,But to the heart of the matter... are you interested in this opportunity?
Maybe,en,1,Amanda_PyjamasParty.eng.mtf,Maybe
measures,en,1,Araki_AfterGhostVisit.eng.mtf,Drastic measures are needed
meet,en,1,_CakeParty.eng.mtf,Can't we meet here?
Meet,en,1,_CakeParty.eng.mtf,Meet me and Petra in the Ministry lobby tomorrow morning and we'll go in togethe
meeting,en,1,_CakeParty.eng.mtf,"But we're meeting up at the ministry, I told you!!!"
mention,en,1,_OnThePhone.eng.mtf,"Oh yes, I forgot to mention that we have a salesman on-site in the city"
mercy,en,1,Araki_YouAreMemberNow.eng.mtf,The ministry shows no mercy
meriter,sv,1,_OnThePhone.eng.mtf,Ja... som du vet så du har ju inga direkta meriter
mest,sv,1,Albert_Ghosts.eng.mtf,Han den nye är mest jobbig
metropolis,en,1,_OnThePhone.eng.mtf,"No, it's hardly a metropolis"
minecart,en,1,_DetectFactoryBreakIn.eng.mtf,I took the minecart
Ministeriets,sv,1,_CakeParty.eng.mtf,Möt mig och Petra i Ministeriets lobby imorgon på morgonen så kan vi gå tillsamm
minns,sv,1,Amanda_ClubDotGig2.eng.mtf,"Ja, minns du mig från festen?"
minut,sv,1,_InExperimentHall.eng.mtf,"Vi börjar inom någon minut, sätt er ner sa jag"
minute,en,1,_OnThePhone.eng.mtf,"Yes, in a minute"
mission,sv,1,_FirstDay.eng.mtf,mission
mission,en,1,_FirstDay.eng.mtf,mission
misstänkte,sv,1,Araki_CasinoNightIsOver.eng.mtf,Som vi misstänkte
mixed,en,1,Amanda_TryFindLodge.eng.mtf,I think you must have her mixed up with someone else
Mmm,sv,1,Araki_GamblingTonight.eng.mtf,Mmm..?
modiferare,sv,1,_DetectFactoryBreakIn.eng.mtf,Ta hans modiferare
modified,en,1,_DetectFactoryBreakIn.eng.mtf,"I mean, I modified the gate"
modifierade,sv,1,_DetectFactoryBreakIn.eng.mtf,"Eller alltså, jag modifierade grinden"
mom,en,1,_OnThePhone.eng.mtf,"It's fine, mom"
momentarily,en,1,_InExperimentHall.eng.mtf,"We'll be starting momentarily, please sit down"
Monad,sv,1,_DetectFactoryBreakIn.eng.mtf,Det var precis något sådant här som Monad varnade mig för
monitor,en,1,Araki_AfterGhostVisit.eng.mtf,"But they can't monitor everything at once, fortunately"
months,en,1,_OnThePhone.eng.mtf,"Soda salesman, three months probationary employment"
morgonen,sv,1,_CakeParty.eng.mtf,Möt mig och Petra i Ministeriets lobby imorgon på morgonen så kan vi gå tillsamm
Most,en,1,Araki_AfterGhostVisit.eng.mtf,Most computers of course...
most,en,1,Araki_CasinoNightIsOver.eng.mtf,It's available on most computers
mother,en,1,_OnThePhone.eng.mtf,"I'll get it, mother"
motstånd,sv,1,_DetectFactoryBreakIn.eng.mtf,Gör inget motstånd
mouth,en,1,_OnThePhone.eng.mtf,I've got a mouth full of food
Mowhahaha,sv,1,_SequenceBreakHeart.eng.mtf,Mowhahaha
Mowhahaha,en,1,_SequenceBreakHeart.eng.mtf,Mowhahaha
munnen,sv,1,_OnThePhone.eng.mtf,Jag har mat i munnen
Mycket,sv,1,_OnThePhone.eng.mtf,Mycket som händer i världen
märker,sv,1,_CakeParty.eng.mtf,Hon har blivit lite hysterisk som du märker
månaders,sv,1,_OnThePhone.eng.mtf,"Försäljare av läsk, tre månaders provanställning"
Många,sv,1,Araki_YouAreMemberNow.eng.mtf,Många svåra buggar idag
Mår,sv,1,Amanda_PyjamasParty.eng.mtf,Mår inte bra
Möt,sv,1,_CakeParty.eng.mtf,Möt mig och Petra i Ministeriets lobby imorgon på morgonen så kan vi gå tillsamm
mötet,sv,1,_OnThePhone.eng.mtf,Om du inte har några fler frågor så tycker jag att vi avslutar mötet här
named,en,1,Amanda_TryFindLodge.eng.mtf,"Perhaps this is a weird question, but do you know anyone named Pixie?"
namn,sv,1,Amanda_TryFindLodge.eng.mtf,Kanske konstig fråga men känner du en person vid namn Pixie?
nasty,en,1,Araki_YouAreMemberNow.eng.mtf,Many nasty bugs today
nearby,en,1,Araki_AfterGhostVisit.eng.mtf,Yes he was here nearby just now
needed,en,1,Araki_AfterGhostVisit.eng.mtf,Drastic measures are needed
Neither,en,1,Albert_Ghosts.eng.mtf,Neither Zarah nor I could sleep Zarah
network,en,1,Araki_AfterGhostVisit.eng.mtf,They try to keep as much of the network under control as possible
New,en,1,Amanda_Arrival.eng.mtf,New in town?
news,en,1,_OnThePhone.eng.mtf,The news
NI,sv,1,_DetectFactoryBreakIn.eng.mtf,Jag sa VAD GÖR NI HÄR INNE?!!
Nice,en,1,Amanda_ClubDotGig2.eng.mtf,"Nice party going on here, as per usual"
night's,en,1,_OnThePhone.eng.mtf,"Good night, hope you get a good night's sleep"
Nobody,en,1,_DetectFactoryBreakIn.eng.mtf,Nobody
noga,sv,1,_DetectFactoryBreakIn.eng.mtf,Frank... kanske någon mer. Jag vet inte så noga
Nonsens,sv,1,Araki_AfterGhostVisit.eng.mtf,"Nonsens, ja!"
Nonsense,en,1,Araki_AfterGhostVisit.eng.mtf,"Nonsense, yes!"
nope,en,1,Amanda_ClubDotGig1.eng.mtf,"Eh, nope"
number,en,1,_OnThePhone.eng.mtf,Wrong number or something
nummer,sv,1,_OnThePhone.eng.mtf,Båten du ska åka med har nummer 340
Ny,sv,1,Amanda_Arrival.eng.mtf,Ny i stan?
nya,sv,1,_OnThePhone.eng.mtf,"Hej då, hoppas du får det bra på ditt nya jobb"
nye,sv,1,Albert_Ghosts.eng.mtf,Han den nye är mest jobbig
Nyheterna,sv,1,_OnThePhone.eng.mtf,Nyheterna
nyss,sv,1,Araki_AfterGhostVisit.eng.mtf,Ja han var här i närheten nyss
När,sv,1,_OnThePhone.eng.mtf,När börjar du?
närheten,sv,1,Araki_AfterGhostVisit.eng.mtf,Ja han var här i närheten nyss
nätverket,sv,1,Araki_AfterGhostVisit.eng.mtf,De försöker hålla så mycket som möjligt av nätverket under kontroll
nå,sv,1,Araki_AfterGhostVisit.eng.mtf,Med många kopplingar kan du nå många andra platser
nåd,sv,1,Araki_YouAreMemberNow.eng.mtf,Ministeriet visar ingen nåd
Något,sv,1,_DetectFactoryBreakIn.eng.mtf,Något mer du undrar?
Några,sv,1,_DetectFactoryBreakIn.eng.mtf,"Några kumpaner, så att säga?"
når,sv,1,_OnThePhone.eng.mtf,Jag når det inte
nöjer,sv,1,_OnThePhone.eng.mtf,Men om det var allt så tycker jag att vi nöjer oss så
off,en,1,_DetectFactoryBreakIn.eng.mtf,And how did you pull that off?
office,en,1,Araki_AfterGhostVisit.eng.mtf,"Yeah, he's in his office"
ofta,sv,1,Amanda_ClubDotGig2.eng.mtf,Går du hit ofta?
Oh,sv,1,Albert_Ghosts.eng.mtf,"Oh, ja..."
oj,sv,1,Araki_AfterGhostVisit.eng.mtf,"Jaha, oj"
ok,en,1,Amanda_Arrival.eng.mtf,Uh... ok?
oklart,sv,1,_OnThePhone.eng.mtf,Det är lite oklart faktiskt
olika,sv,1,Araki_AfterGhostVisit.eng.mtf,Med olika färger
omedelbart,sv,1,_InExperimentHall.eng.mtf,"Min herre, ni måste sätta er ner omedelbart"
omgivning,sv,1,Araki_YouAreMemberNow.eng.mtf,Försök att förbättra din omgivning
on-site,en,1,_OnThePhone.eng.mtf,"Oh yes, I forgot to mention that we have a salesman on-site in the city"
open,en,1,_OnThePhone.eng.mtf,You applied for one of our open positions
Or,en,1,AskAboutFloppyReader.eng.mtf,"Or right, we might have something in the basement"
ordentligt,sv,1,_OnThePhone.eng.mtf,Bäst att du sover ordentligt då
ordna,sv,1,_OnThePhone.eng.mtf,Njae... frukost tror jag. Resten får du ordna med själv
oreda,sv,1,_ManHunt.eng.mtf,Du har ställt till med tillräcklig oreda här nu
organisation,sv,1,Araki_AfterGhostVisit.eng.mtf,Vilket är den största anledningen till att vi inte vet mer om deras organisation
organization,en,1,Araki_AfterGhostVisit.eng.mtf,Which is the main reason we don't know more about their organization
osäker,sv,1,Araki_AfterGhostVisit.eng.mtf,Jag är osäker
others,en,1,_DetectFactoryBreakIn.eng.mtf,"Perhaps some others, I'm not really sure"
Ouch,en,1,_DieOnInternet.eng.mtf,Ouch
outposts,en,1,Araki_CasinoNightIsOver.eng.mtf,I do a lot of work on our outposts online
own,en,1,_DetectFactoryBreakIn.eng.mtf,For your own sake
papers,en,1,_OnThePhone.eng.mtf,Hmm... My papers say Devotchka
park,en,1,Amanda_PyjamasParty.eng.mtf,"His place is really close by, between the café and the park"
parken,sv,1,Amanda_PyjamasParty.eng.mtf,"Han bor ju jättenära, mellan caféet och parken"
parts,en,1,Araki_AfterGhostVisit.eng.mtf,The Ministry has extremely high security around the parts of the internet that l
pass,en,1,_OnThePhone.eng.mtf,"Dad, pass me the cake knife please"
passes,en,1,Araki_AfterGhostVisit.eng.mtf,"It usually helps to take it easy afterwards, then it passes"
patio,en,1,Amanda_PyjamasParty.eng.mtf,"You've seen his patio, right?"
peppad,sv,1,_OnThePhone.eng.mtf,OK! Jag är peppad!
per,en,1,Amanda_ClubDotGig2.eng.mtf,"Nice party going on here, as per usual"
person,en,1,_DetectFactoryBreakIn.eng.mtf,"Yes, one person"
Petra Ministeriets,sv,1,_CakeParty.eng.mtf,Möt mig och Petra i Ministeriets lobby imorgon på morgonen så kan vi gå tillsamm
pie,en,1,_DetectFactoryBreakIn.eng.mtf,"Shut your pie hole, please"
pixie,sv,1,_AfterPyjamas.eng.mtf,"Ska vi dra, pixie?"
Pixie Ivan,sv,1,_CakeParty.eng.mtf,"Jag går nu med, vi ses imorgon Pixie och Ivan och allihop"
Pixie Ivan,en,1,_CakeParty.eng.mtf,"I'm leaving now, see you tomorrow, Pixie and Ivan and everyone"
places,en,1,Araki_AfterGhostVisit.eng.mtf,"With many connections, you can reach many other places"
plats,sv,1,_OnThePhone.eng.mtf,"Just det, jag glömde säga att vi har en säljare på plats i staden"
platser,sv,1,Araki_AfterGhostVisit.eng.mtf,Med många kopplingar kan du nå många andra platser
PLAY,sv,1,_OnThePhone.eng.mtf,PLAY GAME FROM THE BEGINNING
PLAY,en,1,_OnThePhone.eng.mtf,PLAY GAME FROM THE BEGINNING
PLEASE,en,1,Albert_Ghosts.eng.mtf,"PLEASE, DO IT!"
Please,en,1,Amanda_TryFindLodge.eng.mtf,Please stop bothering me
position,en,1,_OnThePhone.eng.mtf,But we have a position that no one else has shown any interest in
positions,en,1,_OnThePhone.eng.mtf,You applied for one of our open positions
Practice,en,1,Araki_YouAreMemberNow.eng.mtf,Practice
pranks,en,1,_DetectFactoryBreakIn.eng.mtf,We like to come up with pranks
pratar,sv,1,_OnThePhone.eng.mtf,Ni pratar inte med varandra
pratat,sv,1,Araki_AfterGhostVisit.eng.mtf,Har du pratat med Pixie efter det som hände med Ivan?
prefer,en,1,_OnThePhone.eng.mtf,"Yeah, but I prefer Seb"
pretend,en,1,Araki_GamblingTonight.eng.mtf,Now pretend like you don't know me
princip,sv,1,Araki_AfterGhostVisit.eng.mtf,Vi har i princip inte hittat några kryphål
probationary,en,1,_OnThePhone.eng.mtf,"Soda salesman, three months probationary employment"
program,en,1,Araki_CasinoNightIsOver.eng.mtf,Working on my search program
programmerandet,sv,1,Araki_YouAreMemberNow.eng.mtf,Hur går det med programmerandet?
programmerare,sv,1,Araki_YouAreMemberNow.eng.mtf,"Ren spaghettikod, fattar inte hur vissa personer kan kalla sig programmerare"
programmers,en,1,Araki_YouAreMemberNow.eng.mtf,"Pure spaghetti code, I don't understand how these people can call themselves pro"
programming,en,1,Araki_YouAreMemberNow.eng.mtf,How's the programming going?
provanställning,sv,1,_OnThePhone.eng.mtf,"Försäljare av läsk, tre månaders provanställning"
psyched,en,1,_OnThePhone.eng.mtf,OK! I'm psyched!
pull,en,1,_DetectFactoryBreakIn.eng.mtf,And how did you pull that off?
Pure,en,1,Araki_YouAreMemberNow.eng.mtf,"Pure spaghetti code, I don't understand how these people can call themselves pro"
put,en,1,Araki_AfterGhostVisit.eng.mtf,"Couldn't put it down, so I'm a bit tired today"
