term,lang,count,files,examples
You,en,116,Receptionist_LookForModifier.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianGetsToKnowBernd.eng.mtf;Sebastian_Backdrunk.eng.mtf;Sebastian_CrazyParty.eng.mtf;Siri2.eng.mtf;Siri3.eng.mtf;Siri4.eng.mtf;Siri6.eng.mtf;Siri_GoingHome.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Trailer.eng.mtf;Typer3_Arrival.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf;Typer5_TheRedBag.eng.mtf;Urban_Arrival.eng.mtf;Urban_TryFindLodge.eng.mtf;WalkHerHomeFromCasino.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Work_Arrival.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_Arrival.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_HackerTrial2.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf;Zarah_Ghosts.eng.mtf,You also need a GG-120 Background Check level 2 | You seen any suits around here? | You have to use the elevator to get to the studio we're broadcasting from
kan,sv,115,Receptionist_Ghosts.eng.mtf;Receptionist_LookForModifier.eng.mtf;Receptionist_StrangeExplosion.eng.mtf;Roby_Arrival.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianGetsToKnowBernd.eng.mtf;SebastianTalksWithBerndAboutBirds.eng.mtf;Sebastian_Backdrunk.eng.mtf;Sebastian_CrazyParty.eng.mtf;SecretTalkAtTopFloor.eng.mtf;Siri4.eng.mtf;Siri6.eng.mtf;Siri_Arrival.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;TranslationTest.eng.mtf;Typer1_TryFindLodge.eng.mtf;Typer2_StrangeExplosion.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf;Urban_Arrival.eng.mtf;Urban_CanSellSoda.eng.mtf;Urban_ClubDotGig1.eng.mtf;Urban_TryFindLodge.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_DidYouStealTheFiles.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_HackerTrial2.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Zarah_Ghosts.eng.mtf,Det kan jag inte säga | Då kan jag tyvärr inte hjälpa er | Vi kan inte lämna ut någon information i ärendet
No,en,114,Receptionist_Arrival.eng.mtf;Receptionist_CanSellSoda.eng.mtf;Receptionist_Ghosts.eng.mtf;Receptionist_LookForModifier.eng.mtf;Receptionist_StrangeExplosion.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;Sebastian_Backdrunk.eng.mtf;Sebastian_CrazyParty.eng.mtf;SecretTalkAtTopFloor.eng.mtf;ShitUrbanSays.eng.mtf;Siri4.eng.mtf;Siri5.eng.mtf;Siri6.eng.mtf;Skurk_SodaStorageBreakIn.eng.mtf;TalkAboutClubDotGig1.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Typer1_TryFindLodge.eng.mtf;Typer2_StrangeExplosion.eng.mtf;Typer3_Arrival.eng.mtf;Typer3_Razzia.eng.mtf;Typer4_Arrival.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf;Typer5_TheRedBag.eng.mtf;Urban_Arrival.eng.mtf;Urban_CanSellSoda.eng.mtf;Urban_TryFindLodge.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Work_Arrival.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"No, not now | No | No one in particular"
don't,en,109,Receptionist_Arrival.eng.mtf;Receptionist_Ghosts.eng.mtf;Receptionist_LookForModifier.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianGetsToKnowBernd.eng.mtf;SebastianStartsComputers.eng.mtf;Sebastian_Backdrunk.eng.mtf;Sebastian_CrazyParty.eng.mtf;SellSodaToBob.eng.mtf;Siri2.eng.mtf;Siri4.eng.mtf;Siri5.eng.mtf;Siri6.eng.mtf;Siri_Arrival.eng.mtf;Siri_GoingHome.eng.mtf;Skurk_SodaStorageBreakIn.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Typer1_Arrival.eng.mtf;Typer2_Arrival.eng.mtf;Typer2_HackerTrial1.eng.mtf;Typer3_Arrival.eng.mtf;Typer5.eng.mtf;Typer5_TheRedBag.eng.mtf;Urban_Arrival.eng.mtf;Urban_CanSellSoda.eng.mtf;WalkHerHomeFromCasino.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Work_Arrival.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_Arrival.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_DidYouStealTheFiles.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf;Zarah_Ghosts.eng.mtf,I don't know | I don't know | I don't know what you're talking about
What,en,109,Receptionist_Arrival.eng.mtf;Receptionist_CanSellSoda.eng.mtf;Receptionist_LookForModifier.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianInspectsFountains.eng.mtf;SebastianStartsComputers.eng.mtf;SebastianTalksWithBerndAboutBirds.eng.mtf;Sebastian_CheckedIn.eng.mtf;Sebastian_CrazyParty.eng.mtf;SecretTalkAtTopFloor.eng.mtf;SellSodaToBob.eng.mtf;Siri4.eng.mtf;Siri6.eng.mtf;Siri_Arrival.eng.mtf;Siri_GoingHome.eng.mtf;Skurk_Arrival.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;Trailer.eng.mtf;TranslationTest.eng.mtf;Typer1_FirstDay.eng.mtf;Typer1_TryFindLodge.eng.mtf;Typer2_StrangeExplosion.eng.mtf;Typer3_Arrival.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf;Typer4_Razzia.eng.mtf;Typer5_Razzia.eng.mtf;Typer5_TheRedBag.eng.mtf;Urban_Arrival.eng.mtf;Urban_CanSellSoda.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Work_Arrival.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial2.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf;Zarah_Ghosts.eng.mtf,What are you doing here?! | What? | What forms?
Du,sv,103,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianGetsToKnowBernd.eng.mtf;Sebastian_Backdrunk.eng.mtf;Sebastian_CrazyParty.eng.mtf;Siri2.eng.mtf;Siri3.eng.mtf;Siri6.eng.mtf;Siri_GoingHome.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Typer1_FirstDay.eng.mtf;Typer1_TryFindLodge.eng.mtf;Urban_Arrival.eng.mtf;Urban_TryFindLodge.eng.mtf;WalkHerHomeFromCasino.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_Arrival.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_HackerTrial2.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Zarah_Ghosts.eng.mtf,Du måste ta hissen för att komma upp till studion där vi sänder ifrån | Du går in på mitt kontor | Du måste ta hissen för att komma upp till studion där vi sänder ifrån
Nej,sv,99,Receptionist_Arrival.eng.mtf;Receptionist_CanSellSoda.eng.mtf;Receptionist_Ghosts.eng.mtf;Receptionist_LookForModifier.eng.mtf;Receptionist_StrangeExplosion.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianInspectsTrashCans.eng.mtf;Sebastian_Backdrunk.eng.mtf;Sebastian_CheckedIn.eng.mtf;Sebastian_CrazyParty.eng.mtf;SecretTalkAtTopFloor.eng.mtf;SellSodaToBob.eng.mtf;Siri4.eng.mtf;Siri5.eng.mtf;Siri6.eng.mtf;Skurk_SodaStorageBreakIn.eng.mtf;TalkAboutClubDotGig1.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_FoundHotel.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Typer1_TryFindLodge.eng.mtf;Typer2_StrangeExplosion.eng.mtf;Typer3_Razzia.eng.mtf;Typer4_Arrival.eng.mtf;Typer5_TheRedBag.eng.mtf;Urban_Arrival.eng.mtf;Urban_CanSellSoda.eng.mtf;Urban_TryFindLodge.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Work_Arrival.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,"Nej, inte nu | Nej | Nej! Jag vill veta vem som dödade Ivan"
know,en,96,Receptionist_Arrival.eng.mtf;Receptionist_Ghosts.eng.mtf;Receptionist_StrangeExplosion.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianTalksWithBerndAboutBirds.eng.mtf;Sebastian_CrazyParty.eng.mtf;Siri3.eng.mtf;Siri4.eng.mtf;Siri5.eng.mtf;Siri6.eng.mtf;Siri_Arrival.eng.mtf;Siri_GoingHome.eng.mtf;Skurk_Arrival.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Typer1_FirstDay.eng.mtf;Typer5_TheRedBag.eng.mtf;Urban_Arrival.eng.mtf;Urban_TryFindLodge.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_HackerTrial2.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Zarah_Ghosts.eng.mtf,I don't know | I don't know | No! I want to know who killed Ivan
ska,sv,96,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;Sebastian_CrazyParty.eng.mtf;SecretTalkAtTopFloor.eng.mtf;Siri2.eng.mtf;Siri4.eng.mtf;Siri_GoingHome.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Typer1_FirstDay.eng.mtf;Typer1_TryFindLodge.eng.mtf;Typer2_StrangeExplosion.eng.mtf;Typer3_Arrival.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf;Typer5_TheRedBag.eng.mtf;Urban_Arrival.eng.mtf;Urban_TryFindLodge.eng.mtf;WalkHerHomeFromCasino.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial2.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,"Men jag ska dra nu | Jodå, det ska nog inte vara något problem | Så jag ska hämta en väska?"
can,en,92,Receptionist_CanSellSoda.eng.mtf;Receptionist_LookForModifier.eng.mtf;Receptionist_StrangeExplosion.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianGetsToKnowBernd.eng.mtf;SebastianTalksWithBerndAboutBirds.eng.mtf;Sebastian_Backdrunk.eng.mtf;Sebastian_CrazyParty.eng.mtf;Siri4.eng.mtf;Siri6.eng.mtf;Siri_Arrival.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Trailer.eng.mtf;TranslationTest.eng.mtf;Typer2_StrangeExplosion.eng.mtf;Typer3_Arrival.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf;Urban_Arrival.eng.mtf;Urban_CanSellSoda.eng.mtf;Urban_ClubDotGig1.eng.mtf;Urban_TryFindLodge.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_DidYouStealTheFiles.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,I sell soda and I'm wondering if you'd like to buy a can? | That can be arranged | We can not disclose any information on the matter
Yes,en,88,Receptionist_CanSellSoda.eng.mtf;Receptionist_HelmetDay.eng.mtf;Receptionist_LookForModifier.eng.mtf;Receptionist_StrangeExplosion.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_TryFindLodge.eng.mtf;SebastianGetsToKnowBernd.eng.mtf;SebastianInspectsFuseboxes.eng.mtf;SebastianTalksWithBerndAboutBirds.eng.mtf;Sebastian_CrazyParty.eng.mtf;SecretTalkAtTopFloor.eng.mtf;ShitUrbanSays.eng.mtf;Siri2.eng.mtf;Siri3.eng.mtf;Siri4.eng.mtf;Siri_GoingHome.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Typer2_StrangeExplosion.eng.mtf;Urban_Arrival.eng.mtf;Urban_CanSellSoda.eng.mtf;Urban_ClubDotGig1.eng.mtf;Urban_TryFindLodge.eng.mtf;WalkHerHomeFromCasino.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_Arrival.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_HackerTrial2.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,Yes? | Yes? | Yes
Vad,sv,81,Receptionist_Arrival.eng.mtf;Receptionist_LookForModifier.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianInspectsFountains.eng.mtf;SebastianStartsComputers.eng.mtf;SebastianTalksWithBerndAboutBirds.eng.mtf;Sebastian_CheckedIn.eng.mtf;Sebastian_CrazyParty.eng.mtf;ShitUrbanSays.eng.mtf;Siri4.eng.mtf;Siri6.eng.mtf;Siri_Arrival.eng.mtf;Siri_GoingHome.eng.mtf;Skurk_Arrival.eng.mtf;TalkAboutClubDotGig1.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;TranslationTest.eng.mtf;Typer1_FirstDay.eng.mtf;Typer1_TryFindLodge.eng.mtf;Typer2_StrangeExplosion.eng.mtf;Typer3_Arrival.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf;Typer4_Razzia.eng.mtf;Typer5_Razzia.eng.mtf;Typer5_TheRedBag.eng.mtf;Urban_CanSellSoda.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Work_Arrival.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf;Zarah_Ghosts.eng.mtf,Vad gör ni här?! | Vad då för blanketter? | Vad har hänt egentligen?!
nu,sv,78,Receptionist_Arrival.eng.mtf;Receptionist_Ghosts.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_TryFindLodge.eng.mtf;SebastianInspectsTrashCans.eng.mtf;Sebastian_Backdrunk.eng.mtf;Sebastian_CheckedIn.eng.mtf;Sebastian_CrazyParty.eng.mtf;SecretTalkAtTopFloor.eng.mtf;Siri3.eng.mtf;Siri_Arrival.eng.mtf;Siri_GoingHome.eng.mtf;Skurk_Arrival.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Typer1_Arrival.eng.mtf;Typer1_FirstDay.eng.mtf;Typer4_Arrival.eng.mtf;Urban_Arrival.eng.mtf;Urban_CanSellSoda.eng.mtf;Urban_TryFindLodge.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf;Zarah_Ghosts.eng.mtf,"Nej, inte nu | Var god lämna nu | Vänta nu, vem är du?"
måste,sv,71,Receptionist_CanSellSoda.eng.mtf;Receptionist_LookForModifier.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianTalksWithBerndAboutBirds.eng.mtf;Sebastian_Backdrunk.eng.mtf;Sebastian_CheckedIn.eng.mtf;Sebastian_CrazyParty.eng.mtf;SecretTalkAtTopFloor.eng.mtf;Siri4.eng.mtf;Siri_GoingHome.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Typer1_Arrival.eng.mtf;Typer3_Arrival.eng.mtf;Typer5_TheRedBag.eng.mtf;Urban_Arrival.eng.mtf;Urban_CanSellSoda.eng.mtf;Urban_TryFindLodge.eng.mtf;WalkHerHomeFromCasino.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Work_Arrival.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial2.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Zarah_Ghosts.eng.mtf,Jag måste be er att lämna byggnaden snarast | Dessutom måste ni såklart ha GG-120 Bakgrundscheck Nivå 2 | Du måste ta hissen för att komma upp till studion där vi sänder ifrån
good,en,69,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianInspectsFountains.eng.mtf;Sebastian_CrazyParty.eng.mtf;Siri2.eng.mtf;Siri4.eng.mtf;TalkAboutClubDotGig1.eng.mtf;TeachLoops.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_FoundHotel.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Typer1_FirstDay.eng.mtf;Typer2_StrangeExplosion.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf;Urban_CanSellSoda.eng.mtf;WalkHerHomeFromCasino.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,"OK, good luck | That's good | OK, good luck"
like,en,69,Receptionist_CanSellSoda.eng.mtf;Receptionist_LookForModifier.eng.mtf;Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;SebastianGetsToKnowBernd.eng.mtf;Sebastian_Backdrunk.eng.mtf;Sebastian_ClubDotGig1.eng.mtf;Sebastian_CrazyParty.eng.mtf;Siri2.eng.mtf;Siri3.eng.mtf;Siri4.eng.mtf;Siri5.eng.mtf;TalkAboutClubDotGig1.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Trailer.eng.mtf;Typer3_Arrival.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf;Urban_Arrival.eng.mtf;Urban_CanSellSoda.eng.mtf;Urban_ClubDotGig1.eng.mtf;Wallenstam_Arrival.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf;Yulian_AfterStalking.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_HackerTrial1.eng.mtf;Yulian_InvestigateMayor.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,"I sell soda and I'm wondering if you'd like to buy a can? | I'd like to get one of those 'modifiers' | It's a big tower, like"
