term,lang,count,files,examples
You,en,172,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Elsa_SayHiToHer.eng.mtf;Emma_CanSellSoda.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_CanSellSoda.eng.mtf;Fib_YouAreMemberNow.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_FactoryMission.eng.mtf;Frank_HackerTrial1.eng.mtf;Frank_YouAreMemberNow.eng.mtf;George_GamblingTonight.eng.mtf;George_HookOnLongson.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GetToKnowHankSnippet.eng.mtf;GiveEvenMoreFiles.eng.mtf;GottaGoHomeFromDot.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_FixTheDoor.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,"You're a programmer, right? | You don't happen to have any contacts at the Computer Ministry? | You modify things"
know,en,166,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Emma_AfterPyjamas.eng.mtf;Emma_Arrival.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_YouAreMemberNow.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_Arrival.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_FactoryMission.eng.mtf;Frank_HackerTrial1.eng.mtf;George_GamblingTonight.eng.mtf;George_HookOnLongson.eng.mtf;George_InvestigateMayor.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GetToKnowHankSnippet.eng.mtf;GiveEvenMoreFiles.eng.mtf;Glenn_Arrival.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_TryFindLodge.eng.mtf,"OK... how would you know to begin with? | Do you know Pixie? | By the way, you don't happen to know anyone named Pixie?"
Yes,en,166,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Elsa_SayHiToHer.eng.mtf;Emma_Arrival.eng.mtf;Emma_CanSellSoda.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_Arrival.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_CanSellSoda.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;George_GamblingTonight.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GetToKnowHankSnippet.eng.mtf;Glenn_Arrival.eng.mtf;GottaGoHomeFromDot.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_TryFindLodge.eng.mtf,"Yes, what's the matter? | Yes, I'm actually pretty good at it | Yes... it is strange"
have,en,154,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Emma_Arrival.eng.mtf;Emma_CanSellSoda.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_Arrival.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_YouAreMemberNow.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_FactoryMission.eng.mtf;Frank_HackerTrial1.eng.mtf;George_CasinoNightIsOver.eng.mtf;George_GamblingTonight.eng.mtf;George_HookOnLongson.eng.mtf;George_InvestigateMayor.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowHankSnippet.eng.mtf;GiveEvenMoreFiles.eng.mtf;GoWithPixieToBar.eng.mtf;GottaGoHomeFromDot.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,You don't happen to have any contacts at the Computer Ministry? | Um... I don't think I have mine with me | Must have been like 10 years ago...? Or...
What,en,152,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Elsa_SayHiToHer.eng.mtf;Emma_AfterPyjamas.eng.mtf;Emma_CanSellSoda.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_Arrival.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_HelmetDay.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_YouAreMemberNow.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_HackerTrial1.eng.mtf;George_GamblingTonight.eng.mtf;George_HookOnLongson.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GetToKnowHankSnippet.eng.mtf;Glenn_Arrival.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_Intrude.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_FixTheDoor.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,What was I writing...? | What are you working on? | What did they do with modifiers?
ska,sv,151,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Emma_AfterPyjamas.eng.mtf;Emma_Arrival.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_HackerTrial1.eng.mtf;George_GamblingTonight.eng.mtf;George_HookOnLongson.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;Glenn_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_Intrude.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_Arrival.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_DoorFixed.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_FixTheDoor.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,Jag vet inte riktigt vad det ska vara till för | Jag ska jobba vidare nu | Jag ska inte störa mer
Du,sv,150,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Elsa_SayHiToHer.eng.mtf;Emma_CanSellSoda.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_YouAreMemberNow.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_HackerTrial1.eng.mtf;Frank_YouAreMemberNow.eng.mtf;George_GamblingTonight.eng.mtf;George_HookOnLongson.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GetToKnowHankSnippet.eng.mtf;GiveEvenMoreFiles.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_FixTheDoor.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,Du är programmerare va? | Du råkar inte ha några kontakter med Datorministeriet? | Ja...? Du sa något
don't,en,144,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_YouAreMemberNow.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_Arrival.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;George_GamblingTonight.eng.mtf;George_HookOnLongson.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GetToKnowHankSnippet.eng.mtf;GiveEvenMoreFiles.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,"You don't happen to have any contacts at the Computer Ministry? | Um... I don't think I have mine with me | I don't really remember, I didn't care much for news and politics back then"
nu,sv,144,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Elsa_SayHiToHer.eng.mtf;Emma_CanSellSoda.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_Arrival.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Felix_YouAreMemberNow.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_CanSellSoda.eng.mtf;Fib_YouAreMemberNow.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_FactoryMission.eng.mtf;Frank_HackerTrial1.eng.mtf;Frank_YouAreMemberNow.eng.mtf;George_GamblingTonight.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GiveEvenMoreFiles.eng.mtf;Glenn_Arrival.eng.mtf;GottaGoHomeFromDot.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_Intrude.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_Arrival.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_DoorFixed.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,"Med så få primitiver som möjligt, jag är nere på tre just nu! | Eh... jag har inte min här just nu tror jag | Eller om det var hon där vad hon nu heter..."
man,sv,131,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Emma_CanSellSoda.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_HackerTrial1.eng.mtf;George_GamblingTonight.eng.mtf;George_HookOnLongson.eng.mtf;George_InvestigateMayor.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;Glenn_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_Arrival.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_TryFindLodge.eng.mtf,"Mm, jo men det måste man väl säga att jag är | Ok... hur kan man ens göra det? | Jag tror att det var en man som heter Gunnar som ledde projektet"
Ok,sv,129,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_CanSellSoda.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_Arrival.eng.mtf;Frank_HackerTrial1.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GetToKnowHankSnippet.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf,"Ok... hur kan man ens göra det? | Ok | Ok, jag försöker bygga en metacirculär evaluator"
No,en,127,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Emma_Arrival.eng.mtf;Emma_CanSellSoda.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_Arrival.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_CanSellSoda.eng.mtf;Fib_YouAreMemberNow.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_Arrival.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_HackerTrial1.eng.mtf;George_CasinoNightIsOver.eng.mtf;George_GamblingTonight.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GottaGoHomeFromDot.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,"No, not at all | No one's really sure what goes on in there | No, the door was open, so"
Nej,sv,123,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Emma_Arrival.eng.mtf;Emma_CanSellSoda.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_Arrival.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_CanSellSoda.eng.mtf;Fib_YouAreMemberNow.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_Arrival.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_HackerTrial1.eng.mtf;George_GamblingTonight.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;Glenn_Arrival.eng.mtf;GottaGoHomeFromDot.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,"Nej, inte ett dugg | Nej, för tusan | Nej, jag gick in för att dörren stod öppen"
think,en,122,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Emma_CanSellSoda.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_YouAreMemberNow.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_Arrival.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_HackerTrial1.eng.mtf;Frank_YouAreMemberNow.eng.mtf;George_GamblingTonight.eng.mtf;George_HookOnLongson.eng.mtf;George_InvestigateMayor.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GoWithPixieToBar.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_Arrival.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_TryFindLodge.eng.mtf,Um... I don't think I have mine with me | I think a man called Gunnar lead the project | You think?
It,en,121,Elsa_AfterStalking.eng.mtf;Elsa_SayHiToHer.eng.mtf;Emma_CanSellSoda.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Felix_YouAreMemberNow.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_YouAreMemberNow.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;George_GamblingTonight.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;Glenn_Arrival.eng.mtf;GoWithPixieToBar.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_Arrival.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Harry_Arrival.eng.mtf;Harry_TryFindLodge.eng.mtf,It sounds pretty unbelievable | It's not really a secret | It thought it would take a couple of days
